id,side,x_file,y_file,c_file
000562,left,x_000562_left.npy,y_000562_left.npy,c_000562_left.npy
000562,right,x_000562_right.npy,y_000562_right.npy,c_000562_right.npy
000589,left,x_000589_left.npy,y_000589_left.npy,c_000589_left.npy
000589,right,x_000589_right.npy,y_000589_right.npy,c_000589_right.npy
000748,left,x_000748_left.npy,y_000748_left.npy,c_000748_left.npy
000748,right,x_000748_right.npy,y_000748_right.npy,c_000748_right.npy
000990,left,x_000990_left.npy,y_000990_left.npy,c_000990_left.npy
000990,right,x_000990_right.npy,y_000990_right.npy,c_000990_right.npy
000984,left,x_000984_left.npy,y_000984_left.npy,c_000984_left.npy
000984,right,x_000984_right.npy,y_000984_right.npy,c_000984_right.npy
000012,left,x_000012_left.npy,y_000012_left.npy,c_000012_left.npy
000012,right,x_000012_right.npy,y_000012_right.npy,c_000012_right.npy
000774,left,x_000774_left.npy,y_000774_left.npy,c_000774_left.npy
000774,right,x_000774_right.npy,y_000774_right.npy,c_000774_right.npy
000760,left,x_000760_left.npy,y_000760_left.npy,c_000760_left.npy
000760,right,x_000760_right.npy,y_000760_right.npy,c_000760_right.npy
000006,left,x_000006_left.npy,y_000006_left.npy,c_000006_left.npy
000006,right,x_000006_right.npy,y_000006_right.npy,c_000006_right.npy
000953,left,x_000953_left.npy,y_000953_left.npy,c_000953_left.npy
000953,right,x_000953_right.npy,y_000953_right.npy,c_000953_right.npy
000947,left,x_000947_left.npy,y_000947_left.npy,c_000947_left.npy
000947,right,x_000947_right.npy,y_000947_right.npy,c_000947_right.npy
000979,right,x_000979_right.npy,y_000979_right.npy,c_000979_right.npy
000789,left,x_000789_left.npy,y_000789_left.npy,c_000789_left.npy
000789,right,x_000789_right.npy,y_000789_right.npy,c_000789_right.npy
000951,left,x_000951_left.npy,y_000951_left.npy,c_000951_left.npy
000951,right,x_000951_right.npy,y_000951_right.npy,c_000951_right.npy
000945,right,x_000945_right.npy,y_000945_right.npy,c_000945_right.npy
000776,left,x_000776_left.npy,y_000776_left.npy,c_000776_left.npy
000776,right,x_000776_right.npy,y_000776_right.npy,c_000776_right.npy
000010,left,x_000010_left.npy,y_000010_left.npy,c_000010_left.npy
000010,right,x_000010_right.npy,y_000010_right.npy,c_000010_right.npy
000004,left,x_000004_left.npy,y_000004_left.npy,c_000004_left.npy
000004,right,x_000004_right.npy,y_000004_right.npy,c_000004_right.npy
000762,left,x_000762_left.npy,y_000762_left.npy,c_000762_left.npy
000762,right,x_000762_right.npy,y_000762_right.npy,c_000762_right.npy
000992,left,x_000992_left.npy,y_000992_left.npy,c_000992_left.npy
000992,right,x_000992_right.npy,y_000992_right.npy,c_000992_right.npy
000038,left,x_000038_left.npy,y_000038_left.npy,c_000038_left.npy
000038,right,x_000038_right.npy,y_000038_right.npy,c_000038_right.npy
000986,left,x_000986_left.npy,y_000986_left.npy,c_000986_left.npy
000986,right,x_000986_right.npy,y_000986_right.npy,c_000986_right.npy
000212,left,x_000212_left.npy,y_000212_left.npy,c_000212_left.npy
000212,right,x_000212_right.npy,y_000212_right.npy,c_000212_right.npy
000574,left,x_000574_left.npy,y_000574_left.npy,c_000574_left.npy
000574,right,x_000574_right.npy,y_000574_right.npy,c_000574_right.npy
000560,left,x_000560_left.npy,y_000560_left.npy,c_000560_left.npy
000560,right,x_000560_right.npy,y_000560_right.npy,c_000560_right.npy
000206,left,x_000206_left.npy,y_000206_left.npy,c_000206_left.npy
000206,right,x_000206_right.npy,y_000206_right.npy,c_000206_right.npy
000548,left,x_000548_left.npy,y_000548_left.npy,c_000548_left.npy
000548,right,x_000548_right.npy,y_000548_right.npy,c_000548_right.npy
000399,left,x_000399_left.npy,y_000399_left.npy,c_000399_left.npy
000399,right,x_000399_right.npy,y_000399_right.npy,c_000399_right.npy
000366,left,x_000366_left.npy,y_000366_left.npy,c_000366_left.npy
000366,right,x_000366_right.npy,y_000366_right.npy,c_000366_right.npy
000400,left,x_000400_left.npy,y_000400_left.npy,c_000400_left.npy
000400,right,x_000400_right.npy,y_000400_right.npy,c_000400_right.npy
000414,left,x_000414_left.npy,y_000414_left.npy,c_000414_left.npy
000414,right,x_000414_right.npy,y_000414_right.npy,c_000414_right.npy
000372,left,x_000372_left.npy,y_000372_left.npy,c_000372_left.npy
000372,right,x_000372_right.npy,y_000372_right.npy,c_000372_right.npy
001044,left,x_001044_left.npy,y_001044_left.npy,c_001044_left.npy
001044,right,x_001044_right.npy,y_001044_right.npy,c_001044_right.npy
000428,left,x_000428_left.npy,y_000428_left.npy,c_000428_left.npy
000428,right,x_000428_right.npy,y_000428_right.npy,c_000428_right.npy
000819,left,x_000819_left.npy,y_000819_left.npy,c_000819_left.npy
000819,right,x_000819_right.npy,y_000819_right.npy,c_000819_right.npy
000825,left,x_000825_left.npy,y_000825_left.npy,c_000825_left.npy
000825,right,x_000825_right.npy,y_000825_right.npy,c_000825_right.npy
000831,left,x_000831_left.npy,y_000831_left.npy,c_000831_left.npy
000831,right,x_000831_right.npy,y_000831_right.npy,c_000831_right.npy
000602,left,x_000602_left.npy,y_000602_left.npy,c_000602_left.npy
000602,right,x_000602_right.npy,y_000602_right.npy,c_000602_right.npy
000164,left,x_000164_left.npy,y_000164_left.npy,c_000164_left.npy
000164,right,x_000164_right.npy,y_000164_right.npy,c_000164_right.npy
000170,left,x_000170_left.npy,y_000170_left.npy,c_000170_left.npy
000170,right,x_000170_right.npy,y_000170_right.npy,c_000170_right.npy
000616,left,x_000616_left.npy,y_000616_left.npy,c_000616_left.npy
000616,right,x_000616_right.npy,y_000616_right.npy,c_000616_right.npy
000158,left,x_000158_left.npy,y_000158_left.npy,c_000158_left.npy
000158,right,x_000158_right.npy,y_000158_right.npy,c_000158_right.npy
000159,left,x_000159_left.npy,y_000159_left.npy,c_000159_left.npy
000159,right,x_000159_right.npy,y_000159_right.npy,c_000159_right.npy
000171,left,x_000171_left.npy,y_000171_left.npy,c_000171_left.npy
000171,right,x_000171_right.npy,y_000171_right.npy,c_000171_right.npy
000617,left,x_000617_left.npy,y_000617_left.npy,c_000617_left.npy
000617,right,x_000617_right.npy,y_000617_right.npy,c_000617_right.npy
000603,left,x_000603_left.npy,y_000603_left.npy,c_000603_left.npy
000603,right,x_000603_right.npy,y_000603_right.npy,c_000603_right.npy
000165,left,x_000165_left.npy,y_000165_left.npy,c_000165_left.npy
000165,right,x_000165_right.npy,y_000165_right.npy,c_000165_right.npy
000830,left,x_000830_left.npy,y_000830_left.npy,c_000830_left.npy
000830,right,x_000830_right.npy,y_000830_right.npy,c_000830_right.npy
000824,left,x_000824_left.npy,y_000824_left.npy,c_000824_left.npy
000824,right,x_000824_right.npy,y_000824_right.npy,c_000824_right.npy
000818,left,x_000818_left.npy,y_000818_left.npy,c_000818_left.npy
000818,right,x_000818_right.npy,y_000818_right.npy,c_000818_right.npy
000429,left,x_000429_left.npy,y_000429_left.npy,c_000429_left.npy
000429,right,x_000429_right.npy,y_000429_right.npy,c_000429_right.npy
001045,left,x_001045_left.npy,y_001045_left.npy,c_001045_left.npy
001045,right,x_001045_right.npy,y_001045_right.npy,c_001045_right.npy
000415,left,x_000415_left.npy,y_000415_left.npy,c_000415_left.npy
000415,right,x_000415_right.npy,y_000415_right.npy,c_000415_right.npy
000373,left,x_000373_left.npy,y_000373_left.npy,c_000373_left.npy
000373,right,x_000373_right.npy,y_000373_right.npy,c_000373_right.npy
000367,left,x_000367_left.npy,y_000367_left.npy,c_000367_left.npy
000367,right,x_000367_right.npy,y_000367_right.npy,c_000367_right.npy
000401,left,x_000401_left.npy,y_000401_left.npy,c_000401_left.npy
000401,right,x_000401_right.npy,y_000401_right.npy,c_000401_right.npy
000398,left,x_000398_left.npy,y_000398_left.npy,c_000398_left.npy
000398,right,x_000398_right.npy,y_000398_right.npy,c_000398_right.npy
000549,left,x_000549_left.npy,y_000549_left.npy,c_000549_left.npy
000549,right,x_000549_right.npy,y_000549_right.npy,c_000549_right.npy
000561,left,x_000561_left.npy,y_000561_left.npy,c_000561_left.npy
000561,right,x_000561_right.npy,y_000561_right.npy,c_000561_right.npy
000207,left,x_000207_left.npy,y_000207_left.npy,c_000207_left.npy
000207,right,x_000207_right.npy,y_000207_right.npy,c_000207_right.npy
000213,left,x_000213_left.npy,y_000213_left.npy,c_000213_left.npy
000213,right,x_000213_right.npy,y_000213_right.npy,c_000213_right.npy
000575,left,x_000575_left.npy,y_000575_left.npy,c_000575_left.npy
000575,right,x_000575_right.npy,y_000575_right.npy,c_000575_right.npy
000039,left,x_000039_left.npy,y_000039_left.npy,c_000039_left.npy
000039,right,x_000039_right.npy,y_000039_right.npy,c_000039_right.npy
000987,left,x_000987_left.npy,y_000987_left.npy,c_000987_left.npy
000987,right,x_000987_right.npy,y_000987_right.npy,c_000987_right.npy
000993,left,x_000993_left.npy,y_000993_left.npy,c_000993_left.npy
000993,right,x_000993_right.npy,y_000993_right.npy,c_000993_right.npy
000005,left,x_000005_left.npy,y_000005_left.npy,c_000005_left.npy
000005,right,x_000005_right.npy,y_000005_right.npy,c_000005_right.npy
000763,left,x_000763_left.npy,y_000763_left.npy,c_000763_left.npy
000763,right,x_000763_right.npy,y_000763_right.npy,c_000763_right.npy
000777,left,x_000777_left.npy,y_000777_left.npy,c_000777_left.npy
000777,right,x_000777_right.npy,y_000777_right.npy,c_000777_right.npy
000011,left,x_000011_left.npy,y_000011_left.npy,c_000011_left.npy
000011,right,x_000011_right.npy,y_000011_right.npy,c_000011_right.npy
000944,left,x_000944_left.npy,y_000944_left.npy,c_000944_left.npy
000944,right,x_000944_right.npy,y_000944_right.npy,c_000944_right.npy
000950,left,x_000950_left.npy,y_000950_left.npy,c_000950_left.npy
000950,right,x_000950_right.npy,y_000950_right.npy,c_000950_right.npy
000788,left,x_000788_left.npy,y_000788_left.npy,c_000788_left.npy
000788,right,x_000788_right.npy,y_000788_right.npy,c_000788_right.npy
000978,left,x_000978_left.npy,y_000978_left.npy,c_000978_left.npy
000978,right,x_000978_right.npy,y_000978_right.npy,c_000978_right.npy
000954,left,x_000954_left.npy,y_000954_left.npy,c_000954_left.npy
000954,right,x_000954_right.npy,y_000954_right.npy,c_000954_right.npy
000798,left,x_000798_left.npy,y_000798_left.npy,c_000798_left.npy
000798,right,x_000798_right.npy,y_000798_right.npy,c_000798_right.npy
000940,left,x_000940_left.npy,y_000940_left.npy,c_000940_left.npy
000940,right,x_000940_right.npy,y_000940_right.npy,c_000940_right.npy
000968,left,x_000968_left.npy,y_000968_left.npy,c_000968_left.npy
000968,right,x_000968_right.npy,y_000968_right.npy,c_000968_right.npy
000029,left,x_000029_left.npy,y_000029_left.npy,c_000029_left.npy
000029,right,x_000029_right.npy,y_000029_right.npy,c_000029_right.npy
000997,left,x_000997_left.npy,y_000997_left.npy,c_000997_left.npy
000997,right,x_000997_right.npy,y_000997_right.npy,c_000997_right.npy
000983,left,x_000983_left.npy,y_000983_left.npy,c_000983_left.npy
000983,right,x_000983_right.npy,y_000983_right.npy,c_000983_right.npy
000015,left,x_000015_left.npy,y_000015_left.npy,c_000015_left.npy
000015,right,x_000015_right.npy,y_000015_right.npy,c_000015_right.npy
000773,left,x_000773_left.npy,y_000773_left.npy,c_000773_left.npy
000773,right,x_000773_right.npy,y_000773_right.npy,c_000773_right.npy
000767,left,x_000767_left.npy,y_000767_left.npy,c_000767_left.npy
000767,right,x_000767_right.npy,y_000767_right.npy,c_000767_right.npy
000001,left,x_000001_left.npy,y_000001_left.npy,c_000001_left.npy
000001,right,x_000001_right.npy,y_000001_right.npy,c_000001_right.npy
000559,left,x_000559_left.npy,y_000559_left.npy,c_000559_left.npy
000559,right,x_000559_right.npy,y_000559_right.npy,c_000559_right.npy
000571,left,x_000571_left.npy,y_000571_left.npy,c_000571_left.npy
000571,right,x_000571_right.npy,y_000571_right.npy,c_000571_right.npy
000217,left,x_000217_left.npy,y_000217_left.npy,c_000217_left.npy
000217,right,x_000217_right.npy,y_000217_right.npy,c_000217_right.npy
000203,left,x_000203_left.npy,y_000203_left.npy,c_000203_left.npy
000203,right,x_000203_right.npy,y_000203_right.npy,c_000203_right.npy
000565,left,x_000565_left.npy,y_000565_left.npy,c_000565_left.npy
000565,right,x_000565_right.npy,y_000565_right.npy,c_000565_right.npy
000388,left,x_000388_left.npy,y_000388_left.npy,c_000388_left.npy
000388,right,x_000388_right.npy,y_000388_right.npy,c_000388_right.npy
000439,left,x_000439_left.npy,y_000439_left.npy,c_000439_left.npy
000439,right,x_000439_right.npy,y_000439_right.npy,c_000439_right.npy
001041,left,x_001041_left.npy,y_001041_left.npy,c_001041_left.npy
001041,right,x_001041_right.npy,y_001041_right.npy,c_001041_right.npy
000405,left,x_000405_left.npy,y_000405_left.npy,c_000405_left.npy
000405,right,x_000405_right.npy,y_000405_right.npy,c_000405_right.npy
000363,left,x_000363_left.npy,y_000363_left.npy,c_000363_left.npy
000363,right,x_000363_right.npy,y_000363_right.npy,c_000363_right.npy
000377,left,x_000377_left.npy,y_000377_left.npy,c_000377_left.npy
000377,right,x_000377_right.npy,y_000377_right.npy,c_000377_right.npy
000411,left,x_000411_left.npy,y_000411_left.npy,c_000411_left.npy
000411,right,x_000411_right.npy,y_000411_right.npy,c_000411_right.npy
000820,left,x_000820_left.npy,y_000820_left.npy,c_000820_left.npy
000820,right,x_000820_right.npy,y_000820_right.npy,c_000820_right.npy
000834,left,x_000834_left.npy,y_000834_left.npy,c_000834_left.npy
000834,right,x_000834_right.npy,y_000834_right.npy,c_000834_right.npy
000808,left,x_000808_left.npy,y_000808_left.npy,c_000808_left.npy
000808,right,x_000808_right.npy,y_000808_right.npy,c_000808_right.npy
000149,left,x_000149_left.npy,y_000149_left.npy,c_000149_left.npy
000149,right,x_000149_right.npy,y_000149_right.npy,c_000149_right.npy
000161,left,x_000161_left.npy,y_000161_left.npy,c_000161_left.npy
000161,right,x_000161_right.npy,y_000161_right.npy,c_000161_right.npy
000607,left,x_000607_left.npy,y_000607_left.npy,c_000607_left.npy
000607,right,x_000607_right.npy,y_000607_right.npy,c_000607_right.npy
000613,left,x_000613_left.npy,y_000613_left.npy,c_000613_left.npy
000613,right,x_000613_right.npy,y_000613_right.npy,c_000613_right.npy
000175,left,x_000175_left.npy,y_000175_left.npy,c_000175_left.npy
000175,right,x_000175_right.npy,y_000175_right.npy,c_000175_right.npy
000612,left,x_000612_left.npy,y_000612_left.npy,c_000612_left.npy
000612,right,x_000612_right.npy,y_000612_right.npy,c_000612_right.npy
000174,left,x_000174_left.npy,y_000174_left.npy,c_000174_left.npy
000174,right,x_000174_right.npy,y_000174_right.npy,c_000174_right.npy
000160,left,x_000160_left.npy,y_000160_left.npy,c_000160_left.npy
000160,right,x_000160_right.npy,y_000160_right.npy,c_000160_right.npy
000606,left,x_000606_left.npy,y_000606_left.npy,c_000606_left.npy
000606,right,x_000606_right.npy,y_000606_right.npy,c_000606_right.npy
000148,left,x_000148_left.npy,y_000148_left.npy,c_000148_left.npy
000148,right,x_000148_right.npy,y_000148_right.npy,c_000148_right.npy
000809,left,x_000809_left.npy,y_000809_left.npy,c_000809_left.npy
000809,right,x_000809_right.npy,y_000809_right.npy,c_000809_right.npy
000835,left,x_000835_left.npy,y_000835_left.npy,c_000835_left.npy
000835,right,x_000835_right.npy,y_000835_right.npy,c_000835_right.npy
000821,left,x_000821_left.npy,y_000821_left.npy,c_000821_left.npy
000821,right,x_000821_right.npy,y_000821_right.npy,c_000821_right.npy
000376,left,x_000376_left.npy,y_000376_left.npy,c_000376_left.npy
000376,right,x_000376_right.npy,y_000376_right.npy,c_000376_right.npy
000410,left,x_000410_left.npy,y_000410_left.npy,c_000410_left.npy
000410,right,x_000410_right.npy,y_000410_right.npy,c_000410_right.npy
000404,left,x_000404_left.npy,y_000404_left.npy,c_000404_left.npy
000404,right,x_000404_right.npy,y_000404_right.npy,c_000404_right.npy
000362,left,x_000362_left.npy,y_000362_left.npy,c_000362_left.npy
000362,right,x_000362_right.npy,y_000362_right.npy,c_000362_right.npy
000438,left,x_000438_left.npy,y_000438_left.npy,c_000438_left.npy
000438,right,x_000438_right.npy,y_000438_right.npy,c_000438_right.npy
001040,left,x_001040_left.npy,y_001040_left.npy,c_001040_left.npy
001040,right,x_001040_right.npy,y_001040_right.npy,c_001040_right.npy
000389,left,x_000389_left.npy,y_000389_left.npy,c_000389_left.npy
000389,right,x_000389_right.npy,y_000389_right.npy,c_000389_right.npy
000202,left,x_000202_left.npy,y_000202_left.npy,c_000202_left.npy
000202,right,x_000202_right.npy,y_000202_right.npy,c_000202_right.npy
000564,left,x_000564_left.npy,y_000564_left.npy,c_000564_left.npy
000564,right,x_000564_right.npy,y_000564_right.npy,c_000564_right.npy
000570,left,x_000570_left.npy,y_000570_left.npy,c_000570_left.npy
000570,right,x_000570_right.npy,y_000570_right.npy,c_000570_right.npy
000216,left,x_000216_left.npy,y_000216_left.npy,c_000216_left.npy
000216,right,x_000216_right.npy,y_000216_right.npy,c_000216_right.npy
000558,left,x_000558_left.npy,y_000558_left.npy,c_000558_left.npy
000558,right,x_000558_right.npy,y_000558_right.npy,c_000558_right.npy
000766,left,x_000766_left.npy,y_000766_left.npy,c_000766_left.npy
000766,right,x_000766_right.npy,y_000766_right.npy,c_000766_right.npy
000000,left,x_000000_left.npy,y_000000_left.npy,c_000000_left.npy
000000,right,x_000000_right.npy,y_000000_right.npy,c_000000_right.npy
000014,left,x_000014_left.npy,y_000014_left.npy,c_000014_left.npy
000014,right,x_000014_right.npy,y_000014_right.npy,c_000014_right.npy
000772,left,x_000772_left.npy,y_000772_left.npy,c_000772_left.npy
000772,right,x_000772_right.npy,y_000772_right.npy,c_000772_right.npy
000982,left,x_000982_left.npy,y_000982_left.npy,c_000982_left.npy
000982,right,x_000982_right.npy,y_000982_right.npy,c_000982_right.npy
000028,left,x_000028_left.npy,y_000028_left.npy,c_000028_left.npy
000028,right,x_000028_right.npy,y_000028_right.npy,c_000028_right.npy
000996,left,x_000996_left.npy,y_000996_left.npy,c_000996_left.npy
000996,right,x_000996_right.npy,y_000996_right.npy,c_000996_right.npy
000969,left,x_000969_left.npy,y_000969_left.npy,c_000969_left.npy
000969,right,x_000969_right.npy,y_000969_right.npy,c_000969_right.npy
000941,left,x_000941_left.npy,y_000941_left.npy,c_000941_left.npy
000941,right,x_000941_right.npy,y_000941_right.npy,c_000941_right.npy
000799,left,x_000799_left.npy,y_000799_left.npy,c_000799_left.npy
000799,right,x_000799_right.npy,y_000799_right.npy,c_000799_right.npy
000955,left,x_000955_left.npy,y_000955_left.npy,c_000955_left.npy
000955,right,x_000955_right.npy,y_000955_right.npy,c_000955_right.npy
000943,left,x_000943_left.npy,y_000943_left.npy,c_000943_left.npy
000943,right,x_000943_right.npy,y_000943_right.npy,c_000943_right.npy
000957,left,x_000957_left.npy,y_000957_left.npy,c_000957_left.npy
000957,right,x_000957_right.npy,y_000957_right.npy,c_000957_right.npy
000980,left,x_000980_left.npy,y_000980_left.npy,c_000980_left.npy
000980,right,x_000980_right.npy,y_000980_right.npy,c_000980_right.npy
000758,left,x_000758_left.npy,y_000758_left.npy,c_000758_left.npy
000758,right,x_000758_right.npy,y_000758_right.npy,c_000758_right.npy
000994,left,x_000994_left.npy,y_000994_left.npy,c_000994_left.npy
000994,right,x_000994_right.npy,y_000994_right.npy,c_000994_right.npy
000002,left,x_000002_left.npy,y_000002_left.npy,c_000002_left.npy
000002,right,x_000002_right.npy,y_000002_right.npy,c_000002_right.npy
000764,left,x_000764_left.npy,y_000764_left.npy,c_000764_left.npy
000764,right,x_000764_right.npy,y_000764_right.npy,c_000764_right.npy
000770,left,x_000770_left.npy,y_000770_left.npy,c_000770_left.npy
000770,right,x_000770_right.npy,y_000770_right.npy,c_000770_right.npy
000016,left,x_000016_left.npy,y_000016_left.npy,c_000016_left.npy
000016,right,x_000016_right.npy,y_000016_right.npy,c_000016_right.npy
000599,left,x_000599_left.npy,y_000599_left.npy,c_000599_left.npy
000599,right,x_000599_right.npy,y_000599_right.npy,c_000599_right.npy
000228,left,x_000228_left.npy,y_000228_left.npy,c_000228_left.npy
000228,right,x_000228_right.npy,y_000228_right.npy,c_000228_right.npy
000566,left,x_000566_left.npy,y_000566_left.npy,c_000566_left.npy
000566,right,x_000566_right.npy,y_000566_right.npy,c_000566_right.npy
000200,left,x_000200_left.npy,y_000200_left.npy,c_000200_left.npy
000200,right,x_000200_right.npy,y_000200_right.npy,c_000200_right.npy
000214,left,x_000214_left.npy,y_000214_left.npy,c_000214_left.npy
000214,right,x_000214_right.npy,y_000214_right.npy,c_000214_right.npy
000572,left,x_000572_left.npy,y_000572_left.npy,c_000572_left.npy
000572,right,x_000572_right.npy,y_000572_right.npy,c_000572_right.npy
000348,left,x_000348_left.npy,y_000348_left.npy,c_000348_left.npy
000348,right,x_000348_right.npy,y_000348_right.npy,c_000348_right.npy
001042,left,x_001042_left.npy,y_001042_left.npy,c_001042_left.npy
001042,right,x_001042_right.npy,y_001042_right.npy,c_001042_right.npy
000412,left,x_000412_left.npy,y_000412_left.npy,c_000412_left.npy
000412,right,x_000412_right.npy,y_000412_right.npy,c_000412_right.npy
000374,left,x_000374_left.npy,y_000374_left.npy,c_000374_left.npy
000374,right,x_000374_right.npy,y_000374_right.npy,c_000374_right.npy
000360,left,x_000360_left.npy,y_000360_left.npy,c_000360_left.npy
000360,right,x_000360_right.npy,y_000360_right.npy,c_000360_right.npy
000406,left,x_000406_left.npy,y_000406_left.npy,c_000406_left.npy
000406,right,x_000406_right.npy,y_000406_right.npy,c_000406_right.npy
000189,left,x_000189_left.npy,y_000189_left.npy,c_000189_left.npy
000189,right,x_000189_right.npy,y_000189_right.npy,c_000189_right.npy
000837,left,x_000837_left.npy,y_000837_left.npy,c_000837_left.npy
000837,right,x_000837_right.npy,y_000837_right.npy,c_000837_right.npy
000823,left,x_000823_left.npy,y_000823_left.npy,c_000823_left.npy
000823,right,x_000823_right.npy,y_000823_right.npy,c_000823_right.npy
000638,left,x_000638_left.npy,y_000638_left.npy,c_000638_left.npy
000638,right,x_000638_right.npy,y_000638_right.npy,c_000638_right.npy
000176,left,x_000176_left.npy,y_000176_left.npy,c_000176_left.npy
000176,right,x_000176_right.npy,y_000176_right.npy,c_000176_right.npy
000610,left,x_000610_left.npy,y_000610_left.npy,c_000610_left.npy
000610,right,x_000610_right.npy,y_000610_right.npy,c_000610_right.npy
000604,left,x_000604_left.npy,y_000604_left.npy,c_000604_left.npy
000604,right,x_000604_right.npy,y_000604_right.npy,c_000604_right.npy
000162,left,x_000162_left.npy,y_000162_left.npy,c_000162_left.npy
000162,right,x_000162_right.npy,y_000162_right.npy,c_000162_right.npy
000605,left,x_000605_left.npy,y_000605_left.npy,c_000605_left.npy
000605,right,x_000605_right.npy,y_000605_right.npy,c_000605_right.npy
000163,left,x_000163_left.npy,y_000163_left.npy,c_000163_left.npy
000163,right,x_000163_right.npy,y_000163_right.npy,c_000163_right.npy
000177,left,x_000177_left.npy,y_000177_left.npy,c_000177_left.npy
000177,right,x_000177_right.npy,y_000177_right.npy,c_000177_right.npy
000611,left,x_000611_left.npy,y_000611_left.npy,c_000611_left.npy
000611,right,x_000611_right.npy,y_000611_right.npy,c_000611_right.npy
000639,left,x_000639_left.npy,y_000639_left.npy,c_000639_left.npy
000639,right,x_000639_right.npy,y_000639_right.npy,c_000639_right.npy
000822,left,x_000822_left.npy,y_000822_left.npy,c_000822_left.npy
000822,right,x_000822_right.npy,y_000822_right.npy,c_000822_right.npy
000188,left,x_000188_left.npy,y_000188_left.npy,c_000188_left.npy
000188,right,x_000188_right.npy,y_000188_right.npy,c_000188_right.npy
000836,left,x_000836_left.npy,y_000836_left.npy,c_000836_left.npy
000836,right,x_000836_right.npy,y_000836_right.npy,c_000836_right.npy
000361,left,x_000361_left.npy,y_000361_left.npy,c_000361_left.npy
000361,right,x_000361_right.npy,y_000361_right.npy,c_000361_right.npy
000407,left,x_000407_left.npy,y_000407_left.npy,c_000407_left.npy
000407,right,x_000407_right.npy,y_000407_right.npy,c_000407_right.npy
000413,left,x_000413_left.npy,y_000413_left.npy,c_000413_left.npy
000413,right,x_000413_right.npy,y_000413_right.npy,c_000413_right.npy
000375,left,x_000375_left.npy,y_000375_left.npy,c_000375_left.npy
000375,right,x_000375_right.npy,y_000375_right.npy,c_000375_right.npy
000349,left,x_000349_left.npy,y_000349_left.npy,c_000349_left.npy
000349,right,x_000349_right.npy,y_000349_right.npy,c_000349_right.npy
000215,left,x_000215_left.npy,y_000215_left.npy,c_000215_left.npy
000215,right,x_000215_right.npy,y_000215_right.npy,c_000215_right.npy
000573,left,x_000573_left.npy,y_000573_left.npy,c_000573_left.npy
000573,right,x_000573_right.npy,y_000573_right.npy,c_000573_right.npy
000567,left,x_000567_left.npy,y_000567_left.npy,c_000567_left.npy
000567,right,x_000567_right.npy,y_000567_right.npy,c_000567_right.npy
000201,left,x_000201_left.npy,y_000201_left.npy,c_000201_left.npy
000201,right,x_000201_right.npy,y_000201_right.npy,c_000201_right.npy
000229,left,x_000229_left.npy,y_000229_left.npy,c_000229_left.npy
000229,right,x_000229_right.npy,y_000229_right.npy,c_000229_right.npy
000598,left,x_000598_left.npy,y_000598_left.npy,c_000598_left.npy
000598,right,x_000598_right.npy,y_000598_right.npy,c_000598_right.npy
000771,left,x_000771_left.npy,y_000771_left.npy,c_000771_left.npy
000771,right,x_000771_right.npy,y_000771_right.npy,c_000771_right.npy
000017,left,x_000017_left.npy,y_000017_left.npy,c_000017_left.npy
000017,right,x_000017_right.npy,y_000017_right.npy,c_000017_right.npy
000003,left,x_000003_left.npy,y_000003_left.npy,c_000003_left.npy
000003,right,x_000003_right.npy,y_000003_right.npy,c_000003_right.npy
000765,left,x_000765_left.npy,y_000765_left.npy,c_000765_left.npy
000765,right,x_000765_right.npy,y_000765_right.npy,c_000765_right.npy
000995,left,x_000995_left.npy,y_000995_left.npy,c_000995_left.npy
000995,right,x_000995_right.npy,y_000995_right.npy,c_000995_right.npy
000759,left,x_000759_left.npy,y_000759_left.npy,c_000759_left.npy
000759,right,x_000759_right.npy,y_000759_right.npy,c_000759_right.npy
000981,left,x_000981_left.npy,y_000981_left.npy,c_000981_left.npy
000981,right,x_000981_right.npy,y_000981_right.npy,c_000981_right.npy
000956,left,x_000956_left.npy,y_000956_left.npy,c_000956_left.npy
000956,right,x_000956_right.npy,y_000956_right.npy,c_000956_right.npy
000942,left,x_000942_left.npy,y_000942_left.npy,c_000942_left.npy
000942,right,x_000942_right.npy,y_000942_right.npy,c_000942_right.npy
000919,left,x_000919_left.npy,y_000919_left.npy,c_000919_left.npy
000919,right,x_000919_right.npy,y_000919_right.npy,c_000919_right.npy
000925,left,x_000925_left.npy,y_000925_left.npy,c_000925_left.npy
000925,right,x_000925_right.npy,y_000925_right.npy,c_000925_right.npy
000931,left,x_000931_left.npy,y_000931_left.npy,c_000931_left.npy
000931,right,x_000931_right.npy,y_000931_right.npy,c_000931_right.npy
000064,left,x_000064_left.npy,y_000064_left.npy,c_000064_left.npy
000064,right,x_000064_right.npy,y_000064_right.npy,c_000064_right.npy
000702,left,x_000702_left.npy,y_000702_left.npy,c_000702_left.npy
000702,right,x_000702_right.npy,y_000702_right.npy,c_000702_right.npy
000716,left,x_000716_left.npy,y_000716_left.npy,c_000716_left.npy
000716,right,x_000716_right.npy,y_000716_right.npy,c_000716_right.npy
000070,left,x_000070_left.npy,y_000070_left.npy,c_000070_left.npy
000070,right,x_000070_right.npy,y_000070_right.npy,c_000070_right.npy
000058,left,x_000058_left.npy,y_000058_left.npy,c_000058_left.npy
000058,right,x_000058_right.npy,y_000058_right.npy,c_000058_right.npy
000299,left,x_000299_left.npy,y_000299_left.npy,c_000299_left.npy
